time, ema3ema30, ema15ema60, hpr200, lpr200, sma3sma15, vma3vma15, atr3atr15, adx3, adx15, stochk3, stochk15, stochk3stochk15, mom3, mom15, mom3mom15, rsi3, rsi15, rsi3rsi15, macd
972345600, 0.9982091962505264, 0.9982091962505264, 0.8225631946493559, 0.9989238311610665, 0.9971665160120846, 0.9603024574669579, 0.9694209499024092, 68.36758788284705, 68.36758788284705, 65.59691912708517, 26.70980839994897, 2.455911257199827, 100.4776446057953, 99.78118965276707, 1.006979822103263, 71.03474812248737, 71.03474812248737, 1, -0.00259518690819216
972432000, 0.9960772210740778, 0.9960772210740778, 0.8137110258680044, 1.009790886014747, 0.9954358825399741, 0.8333333333333656, 0.6943366951124936, 57.1001668271867, 57.1001668271867, 40.07140895358404, 18.5128790762592, 2.164515243065103, 100.3589306240498, 99.47370355397111, 1.008899106381401, 42.80840524088507, 42.80840524088507, 1, -0.002933415962204755
972518400, 0.9953262713364586, 0.9953262713364586, 0.8164650339333137, 0.9966269124201904, 0.99389931665284, 0.9435007385524747, 0.8237738985868636, 74.03239136237585, 74.03239136237585, 19.3725809737216, 12.10385643375322, 1.600529639437773, 99.73144855469153, 98.82444109777316, 1.009177966977026, 30.76633319003976, 30.76633319003976, 1, -0.002748196813512793
972604800, 0.9952287526432574, 0.9952287526432574, 0.8318136769078297, 0.9857023710234719, 0.9940080258930181, 1.136199421965363, 1.1377369423061, 88.9670880618778, 88.9670880618778, 12.01334816462747, 13.35099337748354, 0.8998093119338962, 98.9913998170174, 98.93419358614233, 1.000578225068619, 32.87503993934801, 32.87503993934801, 1, -0.002318070600985323
972864000, 0.9952482625375205, 0.9952482625375205, 0.8341773408797536, 0.9847637186049281, 0.9966731199552614, 1.183853459972907, 1.245404411764703, 82.99793329063768, 82.99793329063768, 16.46223369916061, 28.70357586635375, 0.5735255347908617, 98.64084914010665, 98.65311736388512, 0.9998756428169096, 8.522792270958263, 8.522792270958263, 1, -0.001805610299163263
972950400, 0.9984964578854777, 0.9984964578854777, 0.8450437898089173, 0.9743257566835474, 1.000320987388528, 1.151115618661301, 1.078567917417663, 71.43646113516525, 71.43646113516525, 30.40888166802067, 52.50000000000009, 0.5792167936765832, 99.13620970868107, 99.6075722390429, 0.9952678042465423, 14.67786933553401, 14.67786933553401, 1, -0.000715952091395522
973036800, 1.001736564008062, 1.001736564008062, 0.8570859872611465, 0.9606363214119834, 1.002948301265813, 1.065937820293856, 0.866627248923055, 57.27623070500782, 57.27623070500782, 56.20673742501119, 69.46839080459753, 0.8090980196030586, 99.9137067345312, 100.6438258281707, 0.9927455153097416, 58.26718387381263, 58.26718387381263, 1, -2.441085760596096e-005
973123200, 1.00208680804864, 1.00208680804864, 0.8543988853503186, 0.9636575422248107, 1.003666031436555, 0.9347970725216569, 0.8448800270361709, 49.51292647585754, 49.51292647585754, 62.03896349536565, 71.16379310344804, 0.8717770763734026, 99.81162520717577, 100.4069071385027, 0.9940713049700278, 67.95727510576214, 67.95727510576214, 1, -0.0002440886158223687
973209600, 1.002098805951049, 1.002098805951049, 0.8635549363057326, 0.9534401290768699, 1.004569708243592, 1.219590268886087, 1.303741870090387, 64.95293995532762, 64.95293995532762, 77.71114442778584, 79.46020128087824, 0.9779882655103052, 100.9241830354836, 100.3309557355876, 1.005912704564076, 69.94569905949838, 69.94569905949838, 1, -0.0006003451200793375
973468800, 1.001699708198266, 1.001699708198266, 0.8593750000000001, 0.9580775911986103, 1.001726443423729, 1.396902520498074, 1.222961730449257, 82.32963645856214, 82.32963645856214, 77.93236301369859, 57.25234996384702, 1.361208108713622, 100.8406893652795, 100.6432666759894, 1.001961608518986, 71.33724681395343, 71.33724681395343, 1, -0.001066689311038704
973555200, 1.000417076300927, 1.000417076300927, 0.856687898089172, 0.9610827137546468, 0.9993632055254215, 1.286753561685403, 1.109922659206839, 71.75590433887523, 71.75590433887523, 73.43918191603929, 36.87377370830663, 1.991637267641405, 101.0677863541774, 100.1814019149606, 1.008847794323834, 83.39324623926734, 83.39324623926734, 1, -0.001666762233884622
973641600, 0.996048761444952, 0.996048761444952, 0.8516122611464969, 0.9668107981769312, 0.9959401869561836, 1.26496776174398, 0.6721678553657272, 58.95796231299113, 58.95796231299113, 41.35021097046507, 15.51685139108845, 2.664858348402634, 100.0546540913019, 98.25425376057095, 1.018323891962156, 27.77742265700131, 27.77742265700131, 1, -0.002630393313824087
973728000, 0.9960147150495292, 0.9960147150495292, 0.8620621019108281, 0.9550912029554376, 0.9945861147348351, 1.036369012418721, 0.8974041005290981, 79.87682976209382, 79.87682976209382, 28.64285714285746, 12.37527003394734, 2.314523809523795, 99.56825340881557, 98.25165198237886, 1.013400298110742, 34.62623570447505, 34.62623570447505, 1, -0.002304985807654925
973814400, 0.9956721332001656, 0.9956721332001656, 0.8569864649681529, 0.9607478806178145, 0.9948500694265624, 1.123374659812557, 0.9259556054171013, 82.16054909690368, 82.16054909690368, 24.8114985862396, 13.96732553448984, 1.776395812138265, 99.609687970892, 98.57499290769825, 1.010496526884487, 26.47795969934548, 26.47795969934548, 1, -0.001990520433487797
974073600, 0.996064764488054, 0.996064764488054, 0.8538017515923567, 0.9643315071686677, 0.9951948382963769, 0.8978145304194023, 0.9857257300997826, 72.9318477719857, 72.9318477719857, 21.13414938795924, 15.03085805295648, 1.406050759943294, 98.98454520199435, 98.89995106023973, 1.000855350693785, 17.46179458158682, 17.46179458158682, 1, -0.0014695770587001
974160000, 0.9982537826819793, 0.9982537826819793, 0.8526074840764332, 0.9656822691724057, 0.9978521716389118, 0.7957870099473622, 0.8399163568773264, 57.62362397853414, 57.62362397853414, 46.79049440043785, 26.5844889573706, 1.760067476770702, 99.62473665730337, 99.55118599466394, 1.000738822565543, 39.2236243329434, 39.2236243329434, 1, -0.0006641609394806292
974246400, 0.9985125429565066, 0.9985125429565066, 0.8538017515923567, 0.9643315071686677, 0.9988044637256489, 0.7647757647757886, 0.7704892489872224, 59.98069020289987, 59.98069020289987, 66.0640495867777, 31.85413456599932, 2.073955249039903, 99.53104195016314, 99.33554817275746, 1.001968014280907, 28.26432416951708, 28.26432416951708, 1, -0.0004349329336481578
974332800, 1.000231454771414, 1.000231454771414, 0.8500199044585988, 0.968621941224681, 0.999923940876713, 0.7255426702349318, 0.8749594550762166, 64.69482265163131, 64.69482265163131, 86.48052902277804, 38.43862352336965, 2.249834179681284, 100.5217672477145, 100.0636434794695, 1.004578323877833, 72.49672310897354, 72.49672310897354, 1, 1.262620010389348e-005
974419200, 0.9994767550243663, 0.9994767550243663, 0.8444466560509555, 0.9750147318797878, 0.9982354510034182, 0.7920941460470984, 0.989501105146828, 51.51793445836516, 51.51793445836516, 78.44760672703781, 31.1453518233182, 2.518758085381617, 100.7020206112662, 100.0724717250467, 1.006290929716908, 68.90692571229315, 68.90692571229315, 1, -0.0001707819775449426
974678400, 0.9983407326700419, 0.9983407326700419, 0.8469347133757962, 0.9721504112808461, 0.9959602116195769, 0.7500000000000251, 1.126799557032122, 63.43851523420606, 63.43851523420606, 57.81963470319652, 20.9254286304484, 2.763127853881268, 100.3944208183681, 99.89548999115685, 1.004994528053824, 68.30145630975684, 68.30145630975684, 1, -0.0003189024955252418
974764800, 0.9960938415019045, 0.9960938415019045, 0.8399681528662421, 0.9802132701421802, 0.9945816489866174, 0.7949200376293772, 0.8828800748071437, 87.27967678588786, 87.27967678588786, 40.23687580025578, 13.30158730158727, 3.024967989756707, 99.85617001291534, 98.84000493924008, 1.010280908770694, 43.40140339299799, 43.40140339299799, 1, -0.0004849922839940124
974851200, 0.9953471705854244, 0.9953471705854244, 0.8409633757961784, 0.97905325443787, 0.9942852688554507, 0.7503949447077658, 0.8880139982502194, 82.69322741935568, 82.69322741935568, 29.92647058823492, 13.24582338902131, 2.259313725490197, 99.91315163871083, 98.65625000000001, 1.012740212999286, 21.49853535919398, 21.49853535919398, 1, -6.883790805445322e-005
974937600, 0.9963424921541926, 0.9963424921541926, 0.8359872611464969, 0.9848809523809524, 0.9936775927637712, 0.8513035082073033, 0.93040057798828, 74.93549850732026, 74.93549850732026, 19.63385017747025, 11.7693169092943, 1.6682234261162, 99.58745693533169, 99.09961713711732, 1.004922721321308, 31.42782241284466, 31.42782241284466, 1, 0.0007942367740803036
975024000, 0.9966381232977523, 0.9966381232977523, 0.8342953821656052, 0.9868782058928785, 0.9944514602495769, 0.8413296778615799, 1.326538801059303, 86.76237105715467, 86.76237105715467, 16.5490699166131, 12.81287246722269, 1.29159717767801, 98.835202135221, 99.08889292855845, 0.9974397655898692, 34.73289461638375, 34.73289461638375, 1, 0.001479045015290836
975283200, 0.9970201917047032, 0.9970201917047032, 0.848626592356688, 0.9702122669168524, 0.9977495577144419, 0.9447254335260487, 1.226215644820298, 82.80000785006392, 82.80000785006392, 24.46720634396139, 27.27388535031817, 0.8970928061658058, 98.44438325991189, 98.55792596676265, 0.9988479596568514, 15.26970257858703, 15.26970257858703, 1, 0.002206359606577335
975369600, 1.000835648391292, 1.000835648391292, 0.8520103503184714, 0.9663590702020792, 1.002000080624915, 0.8990192517254256, 1.24948334297759, 77.34375804133615, 77.34375804133615, 46.70658682634723, 51.98813856314853, 0.8984085238907726, 99.44716417041892, 99.35176774099779, 1.000960188546114, 26.16274373191685, 26.16274373191685, 1, 0.003512912272451096
975456000, 1.004151627540101, 1.004151627540101, 0.8543389459001693, 0.9647813411078717, 1.003410995873894, 1.032588101553662, 1.480050323508258, 79.43276586931521, 79.43276586931521, 52.99446401610457, 62.52006420545742, 0.8476393089097092, 100.7121830785301, 100.3581150917852, 1.00352804540441, 76.15716816800752, 76.15716816800752, 1, 0.00427010622383972
975542400, 1.003861587500881, 1.003861587500881, 0.8803832576903681, 0.9477603390995533, 1.001283435236056, 1.079286798179104, 1.343075539568331, 76.95311616366001, 76.95311616366001, 53.06079220504115, 58.81893860561903, 0.9021038710136161, 100.8852015642703, 100.7180804483624, 1.00165929607836, 89.69203787053824, 89.69203787053824, 1, 0.003988268594901534
975628800, 1.001778722691169, 1.001778722691169, 0.8993357179356157, 0.9401136363636364, 0.9988204046672762, 1.098602484472097, 1.204297192380602, 71.99381675234966, 71.99381675234966, 49.63562753036378, 53.19995029203402, 0.9330013892474642, 100.3782264247381, 100.586810662101, 0.9979263261655288, 80.6894480205508, 80.6894480205508, 1, 0.003430021023494767
975888000, 1.000154159744375, 1.000154159744375, 0.9040367910066428, 0.9352249604340945, 0.997950942172929, 1.220692221808759, 0.619083680424081, 62.07521792972892, 62.07521792972892, 66.27049180327791, 56.2216924910605, 1.178735268665475, 100.1492329863423, 100.7202554368618, 0.994330609587488, 50.33382843520152, 50.33382843520152, 1, 0.003220475635648201
975974400, 0.9999866229781244, 0.9999866229781244, 0.9000510986203373, 0.9393664130805042, 0.9979300304587527, 1.222462983026412, 0.8661807055435552, 60.09386844032144, 60.09386844032144, 46.3646228974492, 54.80298437864277, 0.846023686905597, 100.1464075253468, 100.6688938600106, 0.9948098532264558, 39.41826733943276, 39.41826733943276, 1, 0.003486539876823569
976060800, 1.000219401212824, 1.000219401212824, 0.911803781297905, 0.9272584622282, 0.9978848467365242, 1.327512473271614, 0.7812226309336159, 56.13116946150646, 56.13116946150646, 28.86715195632348, 52.69752871562802, 0.5477894819717156, 100.0920857420576, 101.1394854222669, 0.9896440082146328, 50.81401473523883, 50.81401473523883, 1, 0.003875203110078829
976147200, 0.9997805905742029, 0.9997805905742029, 0.9090444557996933, 0.9300730747611018, 0.998327734774358, 1.180965613060136, 1.124788494077838, 77.1919546204565, 77.1919546204565, 13.4294541709574, 51.23564218586814, 0.2621115613665817, 99.29252649393852, 100.593853942837, 0.9870635491345433, 26.7051971087686, 26.7051971087686, 1, 0.004162184864378249
976233600, 1.000412426384596, 1.000412426384596, 0.9094532447623914, 0.9296550174176874, 1.001091904565013, 1.137693631669579, 1.058173203474602, 63.66617012236074, 63.66617012236074, 20.26748971193374, 62.59435605620699, 0.3237910091084637, 99.27688953488372, 100.4153190238165, 0.9886627906976746, 16.71176086739008, 16.71176086739008, 1, 0.004728591614565847
976492800, 1.002385751090754, 1.002385751090754, 0.8980071538068473, 0.9415044952771139, 1.003791052686966, 1.140495867768637, 1.158462341276753, 42.81234395646553, 42.81234395646553, 36.95042095416176, 74.49108683151209, 0.4960381506815466, 99.59457295503181, 100.7673783204578, 0.9883612595169814, 21.33251186946916, 21.33251186946916, 1, 0.005478462170411591
976579200, 1.005152716896035, 1.005152716896035, 0.8999489013796628, 0.9394730865319101, 1.005658273244546, 1.038744154976658, 0.8867041198501853, 30.16132739524627, 30.16132739524627, 48.91304347825997, 81.68826852774993, 0.5987768422542089, 100.107616796946, 101.4374972369992, 0.9868896564261043, 69.83596610104245, 69.83596610104245, 1, 0.006127810230121655
976665600, 1.005461457460412, 1.005461457460412, 0.8969851814001022, 0.942577190383958, 1.006254467040866, 1.025515210991204, 0.9160662487133847, 49.64940861488013, 49.64940861488013, 36.79970706700729, 81.32711249351962, 0.4524900237905237, 99.81357493634708, 101.8075275420437, 0.9804144874761528, 65.28459722412258, 65.28459722412258, 1, 0.006008137241167777
976752000, 1.005839802948074, 1.005839802948074, 0.9121103730199284, 0.9269467787114847, 1.008082872399252, 0.9702938327413966, 0.9163234743541708, 63.21080365801626, 63.21080365801626, 47.76725304465458, 85.70370370370357, 0.5573534279194796, 99.84084880636604, 101.3455098036323, 0.985153155771956, 50.76634450914687, 50.76634450914687, 1, 0.005842327175395568
976838400, 1.007207226512961, 1.007207226512961, 0.9164026571282575, 0.9226051076168172, 1.00951713739839, 0.9629032258064852, 0.8937307483239717, 88.11869279240707, 88.11869279240707, 68.39967506092582, 89.89522902415786, 0.7608821491799586, 100.1011747921913, 102.0154590232034, 0.9812353514914182, 61.99281593218788, 61.99281593218788, 1, 0.005763604841621861
977097600, 1.008429219628447, 1.008429219628447, 0.914665304036791, 0.9243575418994414, 1.010519637488862, 0.9378005771080799, 0.8168888888888897, 95.81828901256009, 95.81828901256009, 86.64916178549824, 94.26862048036088, 0.9191729055115427, 100.6020491564014, 102.5897288970583, 0.9806249635121724, 95.68668884040275, 95.68668884040275, 1, 0.005437764992454408
977184000, 1.007927728414458, 1.007927728414458, 0.9150740929994889, 0.9239446057627877, 1.010221299670328, 0.8997793885912691, 0.8222495894909585, 92.76492647064373, 92.76492647064373, 92.07404744787954, 95.79519450800935, 0.9611551802860143, 100.6833929655889, 101.648777821279, 0.9905027401570196, 94.05035547431891, 94.05035547431891, 1, 0.004604743730535876
977270400, 1.00721612550141, 1.00721612550141, 0.9285641287685231, 0.9105216817081224, 1.009035664020183, 0.9444444444444768, 1.122625215889459, 87.03841638192129, 87.03841638192129, 96.27480344440255, 97.8629725085909, 0.9837715018921081, 101.0756010711868, 101.7297297297297, 0.9935699361407846, 92.37427705308089, 92.37427705308089, 1, 0.003731109411061473
977356800, 1.005920884805451, 1.005920884805451, 0.9359223300970873, 0.9033631797335664, 1.00660145485607, 0.899002894821517, 1.209500609013397, 77.76497840787117, 77.76497840787117, 91.55229531471775, 94.84318829800375, 0.9653017465740841, 100.8359333608053, 101.5450510200301, 0.993016718667216, 89.05013066378281, 89.05013066378281, 1, 0.002784745470043593
977443200, 1.004330173686055, 1.004330173686055, 0.9439959121103729, 0.8956371116163258, 1.00483957142956, 0.8579599618684751, 1.234613490891191, 67.88729376324757, 67.88729376324757, 81.06370543541667, 90.33757004236635, 0.8973421069152021, 100.9297551177148, 101.5507043927956, 0.9938853277405251, 84.43836813385069, 84.43836813385069, 1, 0.001896771923944218
977702400, 1.002341892660207, 1.002341892660207, 0.9460398569238629, 0.8937020633034462, 1.002772181266876, 0.8294314381271197, 1.101847872797596, 61.0377582835253, 61.0377582835253, 52.56320224719023, 80.31825795644839, 0.654436532670965, 100.0235481117358, 100.7919558640328, 0.992376298825538, 62.85959185451685, 62.85959185451685, 1, 0.001103369006210775
977788800, 1.002177560304896, 1.002177560304896, 0.9504343382728666, 0.8895698924731182, 1.003221049114968, 0.8270418668497213, 0.9271689880852584, 65.26347232218816, 65.26347232218816, 43.93468118195835, 81.30429145598279, 0.5403734587090532, 99.89414877977065, 101.1507257164123, 0.9875771831814173, 61.52643809697786, 61.52643809697786, 1, 0.0008352311874861851
977875200, 1.001666532502158, 1.001666532502158, 0.9519672968829841, 0.888137412775094, 1.004340907443456, 0.7889200561010109, 0.777184789859906, 73.71490039951391, 73.71490039951391, 51.87998480820323, 84.92384578771994, 0.6109000873310087, 99.72383217833813, 101.001722993384, 0.9873478315302643, 34.38500870343431, 34.38500870343431, 1, 0.0005093500997688238
977961600, 1.003321873194359, 1.003321873194359, 0.9505365355135411, 0.8894742500806365, 1.005931685692213, 0.8348359177786112, 0.6430990685859452, 92.83252972023431, 92.83252972023431, 72.2796143250692, 91.01462216765277, 0.7941538689456635, 100.1252560380778, 101.6334101175696, 0.9851608434888964, 64.44179794214517, 64.44179794214517, 1, 0.0005787986009040402
978048000, 1.003594384668653, 1.003594384668653, 0.9633111905978539, 0.8776787608741778, 1.006597048987602, 0.8901860634805165, 0.6756649464073059, 89.16660052113815, 89.16660052113815, 85.03983475951624, 93.98204588274429, 0.9048519210319734, 100.6533142937473, 101.3854420521534, 0.9927787683952737, 78.5570181010263, 78.5570181010263, 1, 0.0001702939808851944
978307200, 1.002764646672106, 1.002764646672106, 0.9733167856034751, 0.8790776750610987, 1.005339349557564, 1.405054871965467, 0.6430756395995606, 82.74220314372144, 82.74220314372144, 79.6867104598275, 88.41807909604512, 0.9012490575967719, 100.1659757159086, 100.4921478367697, 0.9967542526666765, 71.42365710754521, 71.42365710754521, 1, -0.0005042743738425948
978393600, 1.002071765654412, 1.002071765654412, 0.9858001658374792, 0.8698349279781307, 1.005113593086787, 1.486442339104923, 0.7695987970747068, 70.84196344977332, 70.84196344977332, 84.8672566371673, 89.35920047031135, 0.9497316022356708, 100.6780013055605, 100.7310538307963, 0.999473325025221, 69.69704163159081, 69.69704163159081, 1, -0.001100333992075653
978480000, 1.000600980889629, 1.000600980889629, 0.9613391376451078, 0.891967654986523, 1.003342106734642, 1.745689655172476, 0.8538237485605882, 61.37298681522661, 61.37298681522661, 68.48601735776242, 77.61783143719512, 0.8823490181270813, 100.5804564769268, 100.0177602806124, 1.005625962776368, 53.37053635788801, 53.37053635788801, 1, -0.001778936137644571
978566400, 1.000735676038128, 1.000735676038128, 0.9848673300165838, 0.8706588086718585, 1.001424148269774, 1.387387387387435, 1.160072546517094, 60.82167735031692, 60.82167735031692, 50.124736135099, 57.81127642913096, 0.8670408133358782, 100.1396142509954, 100.5294850498339, 0.9961218263612387, 71.87642750086553, 71.87642750086553, 1, -0.002043931077805317
978652800, 0.9983674642804069, 0.9983674642804069, 0.9928482587064677, 0.8636600897797265, 1.001310303280516, 1.338781575037192, 1.029548782111005, 61.99806815650427, 61.99806815650427, 45.85429884051684, 46.55158374725205, 0.9850212420157161, 99.82080710847833, 99.211798732696, 1.006138467234358, 50.62908010982513, 50.62908010982513, 1, -0.002764794713024044
978912000, 0.9979743663033969, 0.9979743663033969, 0.982379767827529, 0.8728634733066049, 1.001378379528348, 0.9978960024046016, 0.9191944778671347, 65.2532722230622, 65.2532722230622, 53.49589450112049, 41.03994490358154, 1.303507951260722, 99.57761195135869, 97.82406126698018, 1.017925555959006, 30.66809120866094, 30.66809120866094, 1, -0.002876954557059275
978998400, 1.000100272208235, 1.000100272208235, 0.9779228855721394, 0.8768415474297827, 1.001307675168948, 0.8222289521502386, 0.667264514414771, 94.80871408599461, 94.80871408599461, 83.84550324217702, 42.64532984977152, 1.966112198863113, 100.5862509659395, 98.48174014258694, 1.021369553587351, 81.32098871688598, 81.32098871688598, 1, -0.002539428328070859
979084800, 0.9986236132399537, 0.9986236132399537, 0.9717039800995025, 0.8824533333333334, 0.9983294592580579, 0.7722832722832972, 0.7242760522686956, 91.24111778873493, 91.24111778873493, 77.1164021164019, 36.36824431350191, 2.120432359935836, 100.1438571513318, 97.96383208687263, 1.022253366553954, 70.94645438699995, 70.94645438699995, 1, -0.003085794074662696
979171200, 0.9974945056047401, 0.9974945056047401, 0.9874585406301825, 0.8683740946782829, 0.9964703510970692, 0.8784991066111062, 0.8618732892716436, 84.51587682203308, 84.51587682203308, 85.40380340824871, 34.7210918424842, 2.45970961384774, 100.4443617417194, 97.78130411784738, 1.027234834387793, 67.05666858923803, 67.05666858923803, 1, -0.00340939844104482
979257600, 0.9959256326118339, 0.9959256326118339, 0.9869402985074628, 0.8688300777147658, 0.9935000164849358, 0.9655273152205974, 0.9496660144389671, 78.60311525599863, 78.60311525599863, 83.83247543284985, 30.70289720205981, 2.730441849872906, 100.3841305596372, 97.52251762642841, 1.029343099448791, 51.93835655257198, 51.93835655257198, 1, -0.003667971309539109
979516800, 0.9952262696532639, 0.9952262696532639, 0.9768864013266998, 0.8777718832891247, 0.990566315808095, 0.9451575262544055, 0.9357064771795565, 73.02738804688599, 73.02738804688599, 70.93690248565989, 27.50790991997036, 2.57878198278382, 100.8585873694917, 97.89553918188086, 1.0302674484698, 67.38665764872974, 67.38665764872974, 1, -0.003575052006278501
979603200, 0.9925825484486256, 0.9925825484486256, 0.9760572139303483, 0.8785175745991293, 0.9863417639737953, 0.8100233100233349, 1.02375886524823, 63.24364725464176, 63.24364725464176, 48.94366197183135, 20.38588001737099, 2.400860886560993, 100.1259492774685, 97.49000428128788, 1.027038105245899, 48.32481251858436, 48.32481251858436, 1, -0.00368139788457067
979689600, 0.9908111688499367, 0.9908111688499367, 0.9708747927031509, 0.8832070033094909, 0.9842570971862048, 0.8407946278679601, 1.474807678979835, 67.19995657027684, 67.19995657027684, 42.1843280552174, 19.33742788014152, 2.181485992691841, 99.22070425245332, 98.00078945060086, 1.012448009946567, 34.05509322396924, 34.05509322396924, 1, -0.003248386290906513
979776000, 0.9898522683254185, 0.9898522683254185, 0.9773009950248756, 0.8773995121433875, 0.9855155181444887, 0.872772828507821, 1.540208673433177, 64.81793198872043, 64.81793198872043, 44.21690694626523, 18.42572364827981, 2.3997378768021, 99.23628995747271, 97.70476949046029, 1.015674981630881, 13.62742107902029, 13.62742107902029, 1, -0.002362347692580258
979862400, 0.9913809312266104, 0.9913809312266104, 0.9689054726368159, 0.8850021394950792, 0.9865163403671867, 1.02377093462996, 1.451068616422953, 60.05388282560759, 60.05388282560759, 44.67537608867804, 17.12832966532608, 2.608273950910528, 99.29550886904012, 98.11995436995436, 1.011980789296471, 18.68261730190824, 18.68261730190824, 1, -0.0008295151879151863
980121600, 0.9930880627434144, 0.9930880627434144, 0.9733623548922057, 0.8809498455968481, 0.9876008531089117, 1.040336622170666, 0.9294517301311521, 50.52578449938191, 50.52578449938191, 31.6402694338251, 14.84708696395024, 2.131075914800653, 100.203191741813, 99.8403995921323, 1.003633720930233, 36.77651564402321, 36.77651564402321, 1, 0.0006574021571357225
980208000, 0.992022906424313, 0.992022906424313, 0.9690091210613598, 0.8849074767354798, 0.9868287266306135, 1.075504828797225, 1.033338538413499, 97.01533155152032, 97.01533155152032, 14.4879156095604, 10.15789473684203, 1.426271484879014, 99.15954636110068, 99.63617271443255, 0.9952163321778936, 14.07933565476606, 14.07933565476606, 1, 0.001587578082533403
980294400, 0.9931461140487463, 0.9931461140487463, 0.9583333333333334, 0.8947653039152066, 0.9893758979977045, 1.060141147591321, 1.365945654684013, 95.40396261164032, 95.40396261164032, 10.6491959499699, 17.97367946637808, 0.5924883644381493, 98.37441579430133, 99.65193023856051, 0.9871802338278758, 18.67709168731017, 18.67709168731017, 1, 0.003143728764295029
980380800, 0.9941839258874996, 0.9941839258874996, 0.9584369817578773, 0.8946685411484807, 0.9945904659033186, 1.117610837438462, 1.422007540056546, 92.18122473188032, 92.18122473188032, 8.902255639097326, 36.34593993325915, 0.2449312263059985, 98.09981085406662, 99.58275793313787, 0.9851083951695038, 3.567794033912307, 3.567794033912307, 1, 0.004681015943354128
