time, bids, asks, maxclose, minclose, uppertarget, lowertarget
1064966400, 1.173, 1.1735, 1.1822, 1.1579, 0.7416879795396359, -1.329923273657294
1065052800, 1.1687, 1.1692, 1.1822, 1.1579, 1.112347052280303, -0.9668862839052013
1065139200, 1.1579, 1.1584, 1.1822, 1.1579, 2.055445202521811, -0.04318162190171387
1065398400, 1.1712, 1.1717, 1.1822, 1.1712, 0.8965163934426189, -0.04269125683059639
1065484800, 1.1775, 1.178, 1.1822, 1.1713, 0.3566878980891704, -0.5690021231422444
1065571200, 1.1822, 1.1827, 1.1822, 1.1617, -0.04229402808322999, -1.776349179495847
1065657600, 1.1744, 1.1749, 1.1797, 1.1599, 0.4087193460490581, -1.277247956403262
1065744000, 1.1797, 1.1802, 1.1797, 1.1599, -0.04238365686190938, -1.720776468593709
1066003200, 1.1713, 1.1718, 1.173, 1.1599, 0.1024502689319636, -1.015965166908565
1066089600, 1.173, 1.1735, 1.173, 1.1599, -0.04262574595054944, -1.159420289855077
1066176000, 1.1617, 1.1622, 1.1811, 1.1599, 1.626926056641141, -0.1979857105965369
1066262400, 1.1599, 1.1604, 1.1811, 1.1599, 1.784636606604032, -0.04310716441072032
1066348800, 1.1679, 1.1684, 1.1811, 1.1629, 1.087421868310657, -0.4709307303707371
1066608000, 1.1629, 1.1634, 1.1811, 1.1629, 1.522056926648899, -0.04299595837990755
1066694400, 1.1671, 1.1676, 1.1811, 1.1671, 1.156713220803707, -0.04284123040013237
1066780800, 1.1811, 1.1816, 1.1811, 1.1667, -0.04233341800016467, -1.261535856405039
1066867200, 1.1795, 1.18, 1.1795, 1.1626, -0.04239084357778253, -1.475201356506983
1066953600, 1.178, 1.1785, 1.178, 1.1593, -0.04244482173174406, -1.629881154499141
1067212800, 1.1738, 1.1743, 1.1738, 1.1467, -0.04259669449650239, -2.351337536207177
